ship,area,date,trip_no,is_cancellation,tsuri_mono_raw,tsuri_mono,main_sub,fish_raw,time_slot,cnt_min,cnt_max,cnt_avg,is_boat,size_min,size_max,kg_min,kg_max,tackle,point_place1,point_place2,point_place3,depth_min,depth_max,water_temp_min,water_temp_max,water_color,wind_direction,wind_speed,tide_info,wave_info,weather,by_catch,cancel_reason,cancel_type,kanso_raw,suion_raw,suishoku_raw
秀丸,沼津内港,2023/05/04,2,0,ムギイカ,ムギイカ,メイン,ムギイカ,,0,4,2,0,15,30,,,,沼津沖,,,,,,,,,,,,,,,,早夜ムギイカ。ショート直結・ショートブランコ仕掛け。,,
秀丸,沼津内港,2023/05/04,3,0,ムギイカ,ムギイカ,メイン,ムギイカ,,5,5,5,0,15,30,,,,沼津沖,,,,,,,,,,,,,,,,早夜ムギイカ。一つスッテ(イカメタル)。,,
秀丸,沼津内港,2023/05/03,1,0,ムギイカ,ムギイカ,メイン,ムギイカ,,3,3,3,0,15,30,,,,沼津沖,,,,,,,,,,,,,,,,早夜ムギイカ。電動直結仕掛け・電動ブランコ仕掛け。,,
秀丸,沼津内港,2023/05/03,2,0,ムギイカ,ムギイカ,メイン,ムギイカ,,0,4,2,0,15,30,,,,沼津沖,,,,,,,,,,,,,,,,早夜ムギイカ。ショート直結・ショートブランコ仕掛け。,,
秀丸,沼津内港,2023/05/03,3,0,ムギイカ,ムギイカ,メイン,ムギイカ,,9,9,9,0,15,30,,,,沼津沖,,,,,,,,,,,,,,,,早夜ムギイカ。一つスッテ(イカメタル)。,,
秀丸,沼津内港,2023/05/03,4,0,ムギイカ,ムギイカ,メイン,ムギイカ,,17,17,17,0,15,25,,,,沼津沖,,,,,,,,,,,,,,,,深夜ムギイカ。電動直結・ブランコ仕掛け。,,
秀丸,沼津内港,2023/05/03,5,0,ムギイカ,ムギイカ,メイン,ムギイカ,,1,8,4,0,15,25,,,,沼津沖,,,,,,,,,,,,,,,,深夜ムギイカ。一つスッテ(イカメタル)。,,
秀丸,沼津内港,2023/05/03,6,0,ムギイカ,ムギイカ,メイン,ムギイカ,,8,8,8,0,15,25,,,,沼津沖,,,,,,,,,,,,,,,,深夜ムギイカ。一つスッテ(イカメタル)。,,
秀丸,沼津内港,2023/05/02,1,0,ムギイカ,ムギイカ,メイン,ムギイカ,,0,3,1,0,15,30,,,,沼津沖,,,,,,,,,,,,,,,,早夜ムギイカ。電動直結仕掛け・電動ブランコ仕掛け。,,
秀丸,沼津内港,2023/05/02,2,0,ムギイカ,ムギイカ,メイン,ムギイカ,,3,3,3,0,15,30,,,,沼津沖,,,,,,,,,,,,,,,,早夜ムギイカ。ショート直結・ショートブランコ仕掛け。,,
秀丸,沼津内港,2023/05/02,3,0,ムギイカ,ムギイカ,メイン,ムギイカ,,1,5,3,0,15,30,,,,沼津沖,,,,,,,,,,,,,,,,早夜ムギイカ。一つスッテ(イカメタル)。,,
秀丸,沼津内港,2023/05/02,4,0,ムギイカ,ムギイカ,メイン,ムギイカ,,0,5,2,0,15,25,,,,沼津沖,,,,,,,,,,,,,,,,深夜ムギイカ。電動直結・ブランコ仕掛け。,,
秀丸,沼津内港,2023/05/02,5,0,ムギイカ,ムギイカ,メイン,ムギイカ,,5,5,5,0,15,25,,,,沼津沖,,,,,,,,,,,,,,,,深夜ムギイカ。一つスッテ(イカメタル)。,,
秀丸,沼津内港,2023/05/01,1,0,ムギイカ,ムギイカ,メイン,ムギイカ,,0,8,4,0,15,30,,,,沼津沖,,,,,,,,,,,,,,,,早夜ムギイカ。電動直結仕掛け・電動ブランコ仕掛け。,,
秀丸,沼津内港,2023/05/01,2,0,ムギイカ,ムギイカ,メイン,ムギイカ,,5,5,5,0,15,30,,,,沼津沖,,,,,,,,,,,,,,,,早夜ムギイカ。ショート直結・ショートブランコ仕掛け。,,
秀丸,沼津内港,2023/05/01,3,0,ムギイカ,ムギイカ,メイン,ムギイカ,,0,3,1,0,15,25,,,,沼津沖,,,,,,,,,,,,,,,,深夜ムギイカ。電動直結・ブランコ仕掛け。,,
秀丸,沼津内港,2023/05/01,4,0,ムギイカ,ムギイカ,メイン,ムギイカ,,0,6,3,0,15,25,,,,沼津沖,,,,,,,,,,,,,,,,深夜ムギイカ。ショート直結・ショートブランコ仕掛け。,,
秀丸,大原港,2023/05/13,1,0,イサキ,イサキ,メイン,イサキ,,20,20,20,0,,,,,,,,,,,,,,,,,,,"マダイ,シマアジ,ウマヅラハギ",,,他にマダイ・シマアジ・ウマヅラハギ。。,,
秀丸,大原港,2023/05/05,1,0,ヒラメ,ヒラメ,メイン,ヒラメ,,,,,0,,,3.6,3.6,,,,,,,,,,,,,,,,,,,,
秀丸,大原港,2023/05/05,1,0,ヒラメ,ヒラメ,メイン,ハタ,,,,,0,,,2.8,2.8,,,,,,,,,,,,,,,,,,,,
秀丸,大原港,2023/05/04,1,0,ムギイカ,ムギイカ,サブ,ヒラメ,,,,,0,,,7.4,7.4,,,,,,,,,,,,,,,,,,,,
秀丸,大原港,2023/05/03,1,0,ムギイカ,ムギイカ,サブ,ヒラメ,,,,,0,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,
石田丸,大津港,2023/05/27,1,0,アジ,アジ,メイン,マアジ,,23,23,23,0,20,25,,,,,,,,,,,,,,,穏やか,,イシモチ,,,ボートの釣果。穏やかな一日。,,
石田丸,大津港,2023/05/27,1,0,アジ,アジ,サブ,メバル・カサゴ,,25,25,25,0,16,23,,,,,,,,,,,,,,,穏やか,,イシモチ,,,ボートの釣果。穏やかな一日。,,
石田丸,大津港,2023/05/27,1,0,アジ,アジ,サブ,シロギス,,8,8,8,0,20,25,,,,,,,,,,,,,,,穏やか,,イシモチ,,,ボートの釣果。穏やかな一日。,,
石田丸,大津港,2023/05/26,1,0,アジ,アジ,メイン,マアジ,,15,15,15,0,20,30,,,,,,,,,,,,,,,穏やか,,"イシモチ,カサゴ,メバル",,,ボートの釣果。穏やかな一日。,,
石田丸,大津港,2023/05/26,1,0,アジ,アジ,サブ,マゴチ,,,,,0,43,53,,,,,,,,,,,,,,,穏やか,,"イシモチ,カサゴ,メバル",,,ボートの釣果。穏やかな一日。,,
石田丸,大津港,2023/05/25,1,0,アジ,アジ,メイン,マアジ,,12,12,12,0,18,24,,,,,,,,,,,,,,,穏やか,,"アナゴ,カサゴ",,,ボートの釣果。穏やかな一日。,,
石田丸,大津港,2023/05/25,1,0,アジ,アジ,サブ,イシモチ,,,,,0,40,40,,,,,,,,,,,,,,,穏やか,,"アナゴ,カサゴ",,,ボートの釣果。穏やかな一日。,,
石田丸,大津港,2023/05/22,1,0,アジ,アジ,メイン,マアジ,,40,40,40,0,19,26,,,,,,,,,,,,,,,穏やか,,"カサゴ,イシモチ,メバル",,,ボートの釣果。穏やかな一日。,,
石田丸,大津港,2023/05/21,1,0,アジ,アジ,メイン,マアジ,,25,25,25,0,18,25,,,,,,,,,,,,,,,穏やか,,"イシモチ,カサゴ,メバル",,,ボートの釣果。穏やかな一日。,,
石田丸,大津港,2023/05/21,1,0,アジ,アジ,サブ,マゴチ,,1,1,1,0,50,50,,,,,,,,,,,,,,,穏やか,,"イシモチ,カサゴ,メバル",,,ボートの釣果。穏やかな一日。,,
石田丸,大津港,2023/05/18,1,0,アジ,アジ,メイン,マアジ,,18,18,18,0,18,23,,,,,,,,,,,,南西,,,,,"マゴチ,カサゴ,イシモチ",,,ボートの釣果。昼前から南西風が吹き始めました。,,
石田丸,大津港,2023/05/17,1,0,アジ,アジ,メイン,マアジ,,20,20,20,0,18,23,,,,,,,,,,,,南西,,,,,"イシモチ,カサゴ,メバル",,,ボートの釣果。午後から南西風が少し吹いてきました。,,
石田丸,大津港,2023/05/16,1,0,アジ,アジ,メイン,マアジ,,40,40,40,0,20,24,,,,,,,,,,,,,,,穏やか,,,,,ボートの釣果。穏やかな一日でした。,,
石田丸,大津港,2023/05/14,1,0,アジ,アジ,メイン,マアジ,,23,23,23,0,18,25,,,,,,,,,,,,,,,穏やか,雨,メバル,,,ボートの釣果。9:30頃一時雨、穏やかでした。,,
石田丸,大津港,2023/05/11,1,0,アジ,アジ,メイン,マアジ,,60,60,60,0,18,26,,,,,,,,,,,,北,,,穏やか,,"イシモチ,カサゴ,メバル",,,ボートの釣果。朝北風のち穏やかでした。,,
石田丸,大津港,2023/05/10,1,0,アジ,アジ,メイン,マアジ,,,,,0,20,30,,,,,,,,,,,,北,,,穏やか,,"イシモチ,カサゴ,メバル",,,ボートの釣果。マアジ内、23～30cmが頭18匹、20～25cmが頭28匹。,,
石田丸,大津港,2023/05/10,1,0,アジ,アジ,サブ,タチウオ,,1,1,1,0,100,100,,,,,,,,,,,,北,,,穏やか,,"イシモチ,カサゴ,メバル",,,ボートの釣果。マアジ内、23～30cmが頭18匹、20～25cmが頭28匹。,,
石田丸,大津港,2023/05/10,1,0,アジ,アジ,サブ,マゴチ,,,,,0,47,48,,,,,,,,,,,,北,,,穏やか,,"イシモチ,カサゴ,メバル",,,ボートの釣果。マアジ内、23～30cmが頭18匹、20～25cmが頭28匹。,,
石田丸,大津港,2023/05/04,1,0,アジ,アジ,メイン,マアジ,,25,25,25,0,20,25,,,,,,,,,,,,南西,強,,,,"イシモチ,カサゴ",,,ボートの釣果。南西風が強くポイントに入れず苦戦!他にイシモチ・カサゴ。,,
石田丸,大津港,2023/05/03,1,0,アジ,アジ,メイン,マアジ,,40,40,40,0,20,25,,,,,,,,,,,,南西,,,,,"メバル,イシモチ",,,ボートの釣果。ヒラメはアジ泳がせ釣り。,,
石田丸,大津港,2023/05/03,1,0,アジ,アジ,サブ,マダイ,,,,,0,70,70,4.5,4.5,,,,,,,,,,南西,,,,,"メバル,イシモチ",,,ボートの釣果。ヒラメはアジ泳がせ釣り。,,
石田丸,大津港,2023/05/03,1,0,アジ,アジ,サブ,ヒラメ,,,,,0,46,46,0.8,0.8,,,,,,,,,,南西,,,,,"メバル,イシモチ",,,ボートの釣果。ヒラメはアジ泳がせ釣り。,,
石田丸,大津港,2023/05/03,1,0,アジ,アジ,サブ,カサゴ,,17,17,17,0,23,23,,,,,,,,,,,,南西,,,,,"メバル,イシモチ",,,ボートの釣果。ヒラメはアジ泳がせ釣り。,,
石田丸,大津港,2023/05/01,1,0,アジ,アジ,メイン,マアジ,,12,12,12,0,20,26,,,,,,,,,,,,北,,,穏やか,,"イシモチ,メバル,アナゴ",,,ボートの釣果。朝北風、多少波ありのち穏やかに。,,
渡辺釣船店,横浜港･新山下,2023/05/30,1,0,タチウオ,タチウオ,メイン,タチウオ,,14,36,25,0,70,127,,,,走水沖,,,40.0,40.0,19.9,19.9,薄濁り,,,,,,,,,,19.9℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/30,2,0,アジ,アジ,メイン,午前LTアジ,午前,25,99,62,0,17,28,,,,横浜沖,,,18.0,18.0,19.9,19.9,薄濁り,,,,,,,,,,19.9℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/30,3,0,アジ,アジ,メイン,午後LTアジ,午後,40,69,54,0,17,28,,,,横浜沖,,,18.0,18.0,19.9,19.9,薄濁り,,,,,,,,,,19.9℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/15,1,0,タチウオ,タチウオ,メイン,タチウオ,,10,38,24,0,70,120,,,,走水沖,,,40.0,40.0,18.6,18.6,薄濁り,,,,,,,,,,18.6℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/15,2,0,アジ,アジ,メイン,午後LTアジ,午後,40,71,55,0,17,26,,,,横浜沖,,,18.0,18.0,18.6,18.6,薄濁り,,,,,,,,,,18.6℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/15,3,0,アジ,アジ,メイン,午前LTアジ,午前,16,62,39,0,17,28,,,,横浜沖,,,18.0,18.0,18.6,18.6,薄濁り,,,,,,,,,,18.6℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/13,1,0,タチウオ,タチウオ,メイン,タチウオ,,2,36,19,0,65,141,,,,猿島沖,,,40.0,40.0,18.4,18.4,薄濁り,,,,,,,,,,18.4℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/13,2,0,アジ,アジ,メイン,午後LTアジ,午後,10,83,46,0,17,26,,,,横浜沖,,,18.0,18.0,18.4,18.4,薄濁り,,,,,,,,,,18.4℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/13,3,0,アジ,アジ,メイン,午前LTアジ,午前,7,63,35,0,17,26,,,,横浜沖,,,18.0,18.0,18.4,18.4,薄濁り,,,,,,,,,,18.4℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/09,1,0,タチウオ,タチウオ,メイン,タチウオ,,3,24,13,0,70,119,,,,観音崎沖,,,40.0,40.0,17.5,17.5,薄濁り,,,,,,,,,,17.5℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/09,2,0,アジ,アジ,メイン,午後LTアジ,午後,40,99,69,0,17,26,,,,横浜沖,,,18.0,18.0,17.5,17.5,薄濁り,,,,,,,,,,17.5℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/09,3,0,アジ,アジ,メイン,午前LTアジ,午前,10,31,20,0,17,26,,,,横浜沖,,,18.0,18.0,17.5,17.5,薄濁り,,,,,,,,,,17.5℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/08,1,0,タチウオ,タチウオ,メイン,タチウオ,,0,12,6,0,70,130,,,,観音崎沖,,,45.0,45.0,17.8,17.8,薄濁り,,,,,,,,,,17.8℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/08,2,0,アジ,アジ,メイン,午後LTアジ,午後,40,99,69,0,17,28,,,,横浜沖,,,18.0,18.0,17.8,17.8,薄濁り,,,,,,,,,,17.8℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/08,3,0,アジ,アジ,メイン,午前LTアジ,午前,20,62,41,0,17,28,,,,横浜沖,,,18.0,18.0,17.8,17.8,薄濁り,,,,,,,,,,17.8℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/05,1,0,タチウオ,タチウオ,メイン,タチウオ,,0,12,6,0,70,105,,,,八景沖,,,40.0,40.0,17.8,17.8,薄濁り,,,,,,,,,,17.8℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/05,2,0,アジ,アジ,メイン,午前LTアジ,午前,2,76,39,0,17,28,,,,横浜沖,,,18.0,18.0,17.8,17.8,薄濁り,,,,,,,,,,17.8℃,薄濁り
渡辺釣船店,横浜港･新山下,2023/05/05,3,0,アジ,アジ,メイン,午後LTアジ,午後,7,75,41,0,17,28,,,,横浜沖,,,18.0,18.0,17.8,17.8,薄濁り,,,,,,,,,,17.8℃,薄濁り
第八幸松丸,沼津静浦,2023/05/30,1,0,アジ,アジ,メイン,アジ,,2,2,2,1,25,35,,,,,,,,,,,,,,,,,"ハタ,カサゴ",,,午前便・湾内SLJ。本日は湾内SLJ・タイラバ。,,
第八幸松丸,沼津静浦,2023/05/30,2,0,マダイ,マダイ,サブ,クロムツ,,,,,0,,,,,,,,,,,,,,,,,,,,,,深夜便ナイトタイラバ。ムツは前半ジグでボチボチアタリました。,,
第八幸松丸,沼津静浦,2023/05/30,2,0,マダイ,マダイ,サブ,カサゴ,,,,,0,,,,,,,,,,,,,,,,,,,,,,深夜便ナイトタイラバ。ムツは前半ジグでボチボチアタリました。,,
第八幸松丸,沼津静浦,2023/05/30,2,0,マダイ,マダイ,サブ,クロアナゴ,,,,,0,,,,,,,,,,,,,,,,,,,,,,深夜便ナイトタイラバ。ムツは前半ジグでボチボチアタリました。,,
第八幸松丸,沼津静浦,2023/05/20,1,0,クロムツ,クロムツ,メイン,クロムツ,,,,,0,,,,,,,,,,,,,,,,,,,,,,早便レンタルタックルチャーター。常連のお客様の会社でのチャーター出船。,,
第八幸松丸,沼津静浦,2023/05/20,2,0,マダイ,マダイ,メイン,マダイ,,,,,0,,,,,,,,,,,,,,,,,,,,,,深夜便ナイトタイラバ。タイラバマダイ型見れず撃沈。,,
第八幸松丸,沼津静浦,2023/05/19,1,0,マダイ,マダイ,メイン,マダイ,,0,2,1,0,,,1.2,5.9,,,,,,,,,,,,,,,,,,深夜便ナイトタイラバ。先日から良型の気配はありましたが、数は出ませんが5.9kg、3.8kg、2.6kgと良型中心でした。,,
第八幸松丸,沼津静浦,2023/05/16,1,0,マダイ,マダイ,メイン,マダイ,,0,1,0,0,,,2.3,4.7,,,,,,,,,,,,,,,,,,深夜便ナイトタイラバ。今夜もラストまで諦めずに巻いて頂きありがとうございました。,,
第八幸松丸,沼津静浦,2023/05/14,1,0,マダイ,マダイ,メイン,マダイ,,0,1,0,0,,,1.0,2.9,,,,,,,,,,,,,,雨,"クロムツ,サバ,スルメイカ",,,早夜便ナイトタイラバ。本日も雨の中ラストまで巻き続けて頂きありがとうございました。,,
第八幸松丸,沼津静浦,2023/05/13,1,0,マダイ,マダイ,メイン,マダイ,,0,1,0,0,,,0.6,3.5,,,,,,,,,,,,,,,大カマス,,,早夜便ナイトタイラバ。他に大カマス。,,
第八幸松丸,沼津静浦,2023/05/13,2,0,マダイ,マダイ,メイン,マダイ,,0,1,0,0,,,2.2,2.6,,,,,,,,,,,,,,,,,,深夜便ナイトタイラバ。。,,
第八幸松丸,沼津静浦,2023/05/12,1,0,マダイ,マダイ,メイン,マダイ,,0,2,1,0,,,0.8,2.2,,,,,,,,,,,,,,,大カマス,,,深夜便ナイトタイラバ。先日のようなカットビ潮はなく釣りやすかったです。,,
第八幸松丸,沼津静浦,2023/05/10,1,0,マダイ,マダイ,メイン,マダイ,,0,2,1,0,,,1.3,1.8,,,,,,,,,,,,,,,,,,早夜便ナイトタイラバ。開始から終了までたるむ事なく、速い潮に泣かされました。,,
第八幸松丸,沼津静浦,2023/05/09,1,0,マダイ,マダイ,メイン,マダイ,,0,1,0,0,,,0.8,2.2,,,,,,,,,,,,,,,,,,深夜便ナイトタイラバ。良い反応は出ていましたが時が悪いのか?数発の触りのみ、潮変わりの時を期待しましたがパラっとアタリ終了で気持ち良くさせて貰えませんでした。,,
第八幸松丸,沼津静浦,2023/05/08,1,0,マダイ,マダイ,メイン,マダイ,,1,5,3,0,,,1.0,4.0,,,,,,,,,,,,,,,,,,早夜便ナイトタイラバ。乗らないアタリもチョコチョコあったようで今夜も盛り上がりました。,,
第八幸松丸,沼津静浦,2023/05/04,1,0,ムギイカ,ムギイカ,メイン,ムギイカ,,0,7,3,0,,,,,,,,,,,,,,,,,,,,,,早夜便ムギイカ。今夜も非常に厳しく良い所なく撃沈でした。,,
第八幸松丸,沼津静浦,2023/05/04,2,0,マダイ,マダイ,メイン,マダイ,,0,2,1,0,,,1.0,3.8,,,,,,,,,,,,,,,も乗らなかったアタリやバラシもあり楽しめました,,,深夜便ナイトラバーマダイ。他にも乗らなかったアタリやバラシもあり楽しめました。,,
第八幸松丸,沼津静浦,2023/05/03,1,0,ムギイカ,ムギイカ,メイン,ムギイカ,,0,6,3,0,,,,,,,,,,,,,,,,,,,,,,早夜便ムギイカ。。,,
第八幸松丸,沼津静浦,2023/05/03,2,0,ムギイカ,ムギイカ,メイン,ムギイカ,,0,10,5,0,,,,,,,,,,,,,,,,,,,クロムツ,,,深夜便ムギイカ。キャンセルもあり1グループのお客様達だったのでムギイカ、タイラバ、ジギングとそれぞれ思い思いの釣りをしてみました。,,
第八幸松丸,沼津静浦,2023/05/03,2,0,ムギイカ,ムギイカ,サブ,マダイ,,0,3,1,0,,,1.4,3.0,,,,,,,,,,,,,,,クロムツ,,,深夜便ムギイカ。キャンセルもあり1グループのお客様達だったのでムギイカ、タイラバ、ジギングとそれぞれ思い思いの釣りをしてみました。,,
第八幸松丸,沼津静浦,2023/05/02,1,0,ムギイカ,ムギイカ,メイン,ムギイカ,,1,41,21,0,,,,,,,,,,,,,,,,,,,,,,早夜便ムギイカ。TOP41匹(プラヅノブランコ)、2番手10匹(電動直結)、3番手6匹(プラヅノブランコ)。,,
第八幸松丸,沼津静浦,2023/05/02,2,0,ムギイカ,ムギイカ,メイン,ムギイカ,,0,10,5,0,,,,,,,,,,,,,,,,,,,,,,深夜便ムギイカ。TOP10匹(スッテブランコ)、2番手9匹(電動直結)、3番手6匹(プラヅノブランコ)。,,
第八幸松丸,沼津静浦,2023/05/01,1,0,ムギイカ,ムギイカ,メイン,ムギイカ,,1,13,7,0,,,,,,,,,,,,,,,,,,,,,,深夜便ムギイカ。TOP13匹(プラヅノブランコ)、2番手9匹(プラヅノブランコ)、3番手4匹(プラヅノブランコ)。,,
宮田丸,日立久慈港,2023/05/28,1,0,マダイ,マダイ,メイン,マダイ,,0,14,7,0,,,0.1,1.0,,,,,,,,,,,,,,,"マゾイ,カサゴ,ムシガレイ",,,テンヤマダイ。今日は潮の流れ良くアタリ多くありました。,,
宮田丸,日立久慈港,2023/05/21,1,0,マダイ,マダイ,メイン,マダイ,,0,3,1,0,,,0.1,0.5,,,,,,,,,,,,,,,"マハタ,カンダイ,カサゴ",,,テンヤマダイ。マダイは潮の流れ悪く今一つでした。,,
宮田丸,日立久慈港,2023/05/14,1,0,メバル,メバル,メイン,ムラソイ・クロメバル,,0,5,2,0,25,40,,,,,,,,,,,,,,,,,"ヒラメ,アイナメ,カサゴ",,,ムラソイ・クロメバル五目。他にヒラメ・アイナメ・カサゴ・アジ交じった。,,
宮田丸,日立久慈港,2023/05/05,1,0,マダイ,マダイ,メイン,マダイ,,0,2,1,0,,,0.1,1.0,,,,,,,,,,,,,,,"マゾイ,カサゴ,イナダ",,,テンヤマダイ。GW中潮の流れ悪く今一つでした。,,
宮田丸,日立久慈港,2023/05/04,1,0,マダイ,マダイ,メイン,マダイ,,0,3,1,0,,,0.1,0.5,,,,,,,,,,,,,,,"マゾイ,メバル,カサゴ",,,テンヤマダイ。マダイは潮の流れ悪く苦戦でした。,,
宮田丸,日立久慈港,2023/05/02,1,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,,0,6,3,0,50,50,,,,,,,,,,,,,,,,,,,,全体に低調でした。。,,
第三松栄丸,大原港,2023/05/17,1,0,イサキ,イサキ,メイン,イサキ,,25,50,37,0,24,36,,,,大原沖,,,20.0,20.0,,,,,,,,,"マダイ,メバル,アジ",,,朝からダブル、トリプルあり喰い良く定量になり早上がり!他にマダイ・メバル・アジ・メジナ・ウマヅラハギ。。,,
第三松栄丸,大原港,2023/05/16,1,0,イサキ,イサキ,メイン,イサキ,,32,50,41,0,24,35,,,,大原沖,,,20.0,20.0,,,,,,,,,"マダイ,ウマヅラハギ",,,朝からダブル、トリプルあり喰い活発!交じりだったが平均に釣れました。他にマダイ・ウマヅラハギ。,,
第三松栄丸,大原港,2023/05/12,1,0,イサキ,イサキ,メイン,イサキ,,50,50,50,0,25,38,,,,大原沖,,,20.0,20.0,,,,,,,,,"メジナ,マダイ",,,今日も朝から爆釣!全員定量で9:00に帰港しました。他にメジナ・マダイ。,,
第三松栄丸,大原港,2023/05/11,1,0,イサキ,イサキ,メイン,イサキ,,31,50,40,0,25,36,,,,大原沖,,,20.0,20.0,,,,,,,,,ウマヅラハギ,,,朝からダブル、トリプルあり爆釣!1人以外全員定量で9:20に早上がり!他にウマヅラハギ。。,,
第三松栄丸,大原港,2023/05/10,1,0,イサキ,イサキ,メイン,イサキ,,26,50,38,0,24,37,,,,大原沖,,,20.0,20.0,,,,,,,,,"マダイ,メバル,ウマヅラハギ",,,イサキ初出船は朝からダブル、トリプルもあり喰い活発!他にマダイ・メバル・ウマヅラハギ。。,,
第三松栄丸,大原港,2023/05/02,1,0,ヒラメ,ヒラメ,メイン,ヒラメ,,0,5,2,1,,,1.0,8.07,,大原沖,,,63.0,63.0,,,,,,,,,"マハタ,オニカサゴ",,,今日も大ビラメ祭り!!8.07kg、5.18kg…頭に大ビラメ14匹!!他にマハタ・オニカサゴ。。,,
第三松栄丸,大原港,2023/05/01,1,0,ヒラメ,ヒラメ,メイン,ヒラメ,,0,3,1,1,,,1.6,6.28,,大原沖,,,62.0,62.0,,,,,,,,,ガンゾウビラメ,,,今日は大ビラメ6匹(6.28kg、5.34kg、4.3kg、4.09kg、3.6kg、3kg)、大ダイ6.78kg交じりポツポツ釣れました。他にガンゾウビラメ。,,
第三松栄丸,大原港,2023/05/01,1,0,ヒラメ,ヒラメ,サブ,マダイ,,,,,0,,,6.78,6.78,,,,,,,,,,,,,,,ガンゾウビラメ,,,今日は大ビラメ6匹(6.28kg、5.34kg、4.3kg、4.09kg、3.6kg、3kg)、大ダイ6.78kg交じりポツポツ釣れました。他にガンゾウビラメ。,,
勇盛丸,大原港,2023/05/27,1,0,オニカサゴ,オニカサゴ,メイン,オニカサゴ,,3,3,3,0,,,1.7,1.7,,大原沖,,,140.0,140.0,,,,,,,,,"メダイ,カンコ,ハチカサゴ",,,外房大原港～オニカサゴに出船しました!潮の流れがなくてサメにも邪魔され、それでも良型オニカサゴが釣れました～!!他にメダイ・カンコ・ハチカサゴ・ヒオドシ・ユメカサゴ・アカイサキ・サバ等、多彩に釣れました!,,
